date,division,games_played,isWinner,losses,pct,team_name,team_short_name,wins
2011-03-31,National League East,1,True,0,1.000,Atlanta Braves,Atlanta,1
2011-04-01,American League West,1,False,1,.000,Oakland Athletics,Oakland,0
2011-04-01,American League West,1,True,0,1.000,Seattle Mariners,Seattle,1
2011-04-01,National League East,1,True,0,1.000,Florida Marlins,Miami,1
2011-04-01,National League East,1,False,1,.000,New York Mets,NY Mets,0
2011-04-01,American League East,1,False,1,.000,Tampa Bay Rays,Tampa Bay,0
2011-04-01,American League East,1,True,0,1.000,Baltimore Orioles,Baltimore,1
2011-04-01,American League East,1,True,0,1.000,Toronto Blue Jays,Toronto,1
2011-04-01,National League West,1,False,1,.000,Colorado Rockies,Colorado,0
2011-04-01,National League West,1,True,0,1.000,Arizona Diamondbacks,Arizona,1
2011-04-01,American League West,1,True,0,1.000,Texas Rangers,Texas,1
2011-04-01,American League East,1,False,1,.000,Boston Red Sox,Boston,0
2011-04-01,American League Central,1,False,1,.000,Cleveland Indians,Cleveland,0
2011-04-01,American League Central,1,True,0,1.000,Chicago White Sox,Chi White Sox,1
2011-04-01,National League Central,1,False,1,.000,Chicago Cubs,Chi Cubs,0
2011-04-01,American League Central,1,False,1,.000,Minnesota Twins,Minnesota,0
2011-04-01,National League East,1,True,0,1.000,Philadelphia Phillies,Philadelphia,1
2011-03-31,National League East,1,False,1,.000,Washington Nationals,Washington,0
2011-04-01,National League Central,1,True,0,1.000,Pittsburgh Pirates,Pittsburgh,1
2011-03-31,American League East,1,True,0,1.000,New York Yankees,NY Yankees,1
2011-03-31,National League Central,1,False,1,.000,Milwaukee Brewers,Milwaukee,0
2011-03-31,National League Central,1,True,0,1.000,Cincinnati Reds,Cincinnati,1
2011-03-31,American League West,1,True,0,1.000,Los Angeles Angels,LA Angels,1
2011-03-31,American League Central,1,False,1,.000,Detroit Tigers,Detroit,0
2011-03-31,National League West,1,True,0,1.000,San Diego Padres,San Diego,1
2011-03-31,National League Central,1,False,1,.000,St. Louis Cardinals,St. Louis,0
2011-03-31,National League West,1,False,1,.000,San Francisco Giants,San Francisco,0
2011-03-31,National League West,1,True,0,1.000,Los Angeles Dodgers,LA Dodgers,1
2011-04-01,American League West,1,False,1,.000,Houston Astros,Houston,0
